1759795200000000,124658.54000000,124775.96000000,124621.43000000,124674.40000000,71.68239000,1759795499999999,8937350.62913360,10824,19.17976000,2391747.00876350,0
1759795500000000,124674.41000000,124805.91000000,124674.00000000,124739.35000000,27.68058000,1759795799999999,3453586.15368080,7758,15.82515000,1974365.67007560,0
1759795800000000,124739.35000000,124846.64000000,124687.11000000,124766.13000000,37.60057000,1759796099999999,4690918.29169810,10007,21.74329000,2712476.34281570,0
1759796100000000,124766.14000000,124831.85000000,124710.12000000,124831.84000000,33.38451000,1759796399999999,4164527.04617060,12978,21.13299000,2636164.48051900,0
1759796400000000,124831.84000000,124849.99000000,124654.46000000,124663.80000000,33.59790000,1759796699999999,4190265.90782210,10636,10.31911000,1286703.88268330,0
1759796700000000,124663.79000000,124737.39000000,124654.46000000,124697.00000000,23.36517000,1759796999999999,2913706.98204240,8075,10.88432000,1357189.19917020,0
1759797000000000,124697.00000000,124749.66000000,124600.00000000,124700.20000000,36.27547000,1759797299999999,4522378.99193510,14420,17.51590000,2183569.56984290,0
1759797300000000,124700.01000000,124734.93000000,124643.26000000,124643.26000000,30.13820000,1759797599999999,3758391.68153130,8988,15.12077000,1885539.12191500,0
1759797600000000,124643.26000000,124882.51000000,124643.26000000,124882.51000000,22.53006000,1759797899999999,2810881.53499060,8032,17.74520000,2214031.51173600,0
1759797900000000,124882.50000000,124923.47000000,124766.77000000,124872.23000000,40.98956000,1759798199999999,5118129.45513030,15232,22.30044000,2784423.03544180,0
1759798200000000,124872.22000000,124925.14000000,124848.51000000,124901.48000000,24.14244000,1759798499999999,3015160.07233320,6095,17.42226000,2175866.83061810,0
1759798500000000,124901.49000000,124906.26000000,124881.84000000,124900.93000000,17.89987000,1759798799999999,2235575.91754210,3674,12.61402000,1575391.98618500,0
1759798800000000,124900.93000000,124975.32000000,124878.79000000,124947.46000000,29.45334000,1759799099999999,3679644.63872870,8365,17.27202000,2157751.65820640,0
1759799100000000,124947.46000000,124989.43000000,124926.01000000,124989.42000000,32.42950000,1759799399999999,4051999.62455790,6205,19.31851000,2413724.35090140,0
1759799400000000,124989.43000000,125082.27000000,124892.77000000,124892.78000000,91.31161000,1759799699999999,11416634.82421060,9428,75.38714000,9426363.95024990,0
1759799700000000,124892.78000000,124892.78000000,124607.45000000,124607.45000000,45.60517000,1759799999999999,5688955.57191140,19363,18.27573000,2279867.75120070,0
1759800000000000,124607.46000000,124607.46000000,124442.87000000,124546.11000000,80.88453000,1759800299999999,10070952.07368740,27140,26.98073000,3359239.54732690,0
1759800300000000,124546.11000000,124713.98000000,124489.00000000,124713.98000000,60.95515000,1759800599999999,7595547.79582790,15368,49.66534000,6189048.50031610,0
1759800600000000,124713.98000000,124713.98000000,124556.00000000,124579.86000000,22.06382000,1759800899999999,2749953.10648770,11082,9.39721000,1171028.65022220,0
1759800900000000,124579.86000000,124678.02000000,124572.14000000,124649.84000000,30.46910000,1759801199999999,3796645.09618470,8716,13.89932000,1731944.36308790,0
1759801200000000,124649.99000000,124791.66000000,124649.99000000,124779.99000000,26.88285000,1759801499999999,3353497.63666160,8813,16.15224000,2014675.56695430,0
1759801500000000,124780.00000000,124780.00000000,124579.24000000,124613.99000000,21.10320000,1759801799999999,2631180.10925960,7294,7.33988000,915349.17883100,0
1759801800000000,124614.00000000,124630.18000000,124579.24000000,124614.56000000,13.28693000,1759802099999999,1655688.35892920,5771,7.58864000,945617.28017090,0
1759802100000000,124614.57000000,124700.00000000,124607.02000000,124699.99000000,15.78949000,1759802399999999,1967956.14463660,4021,10.24079000,1276382.21750810,0
1759802400000000,124699.99000000,124700.00000000,124582.28000000,124648.65000000,34.09616000,1759802699999999,4249444.30796780,15928,11.34727000,1414133.90859810,0
1759802700000000,124648.65000000,124674.40000000,124579.24000000,124598.39000000,25.25641000,1759802999999999,3147609.08092800,8567,17.70200000,2206075.76306270,0
1759803000000000,124598.39000000,124661.96000000,124576.30000000,124576.30000000,33.92372000,1759803299999999,4226899.52955760,6820,6.52271000,812786.15797290,0
1759803300000000,124576.30000000,124602.79000000,124500.00000000,124510.22000000,36.88329000,1759803599999999,4594799.40556040,9428,6.96124000,867030.86556510,0
1759803600000000,124510.22000000,124510.22000000,124159.22000000,124477.11000000,204.33104000,1759803899999999,25400377.98562390,34136,85.82979000,10668336.27461940,0
