1759449600000000,120529.35000000,120550.90000000,120299.98000000,120345.61000000,390.41556000,1759449899999999,47008113.53163760,21007,99.80350000,12012985.20655470,0
1759449900000000,120345.61000000,120367.34000000,120302.05000000,120302.06000000,22.45752000,1759450199999999,2702621.95271070,5380,5.53606000,666253.34996050,0
1759450200000000,120302.06000000,120302.06000000,120106.49000000,120156.53000000,62.21314000,1759450499999999,7479716.73592460,14743,18.46085000,2219393.16730250,0
1759450500000000,120156.53000000,120263.89000000,120079.00000000,120208.48000000,37.43478000,1759450799999999,4499053.23325160,12433,14.96893000,1798981.68571430,0
1759450800000000,120208.47000000,120286.24000000,120153.35000000,120285.99000000,31.68794000,1759451099999999,3809796.82009460,10554,11.88186000,1428590.18310240,0
1759451100000000,120285.99000000,120297.91000000,120248.11000000,120279.46000000,23.18146000,1759451399999999,2788239.71395470,5702,7.88935000,948901.21950420,0
1759451400000000,120279.46000000,120279.47000000,120163.49000000,120170.48000000,21.82526000,1759451699999999,2623480.99995570,9160,6.68221000,803111.06787890,0
1759451700000000,120170.48000000,120263.24000000,120170.48000000,120196.76000000,51.12267000,1759451999999999,6145158.13116840,5547,28.82525000,3464620.24830900,0
1759452000000000,120196.76000000,120261.58000000,120180.55000000,120206.18000000,20.17028000,1759452299999999,2424919.53134420,5387,7.53813000,906248.64007760,0
1759452300000000,120206.19000000,120278.65000000,120190.00000000,120190.00000000,31.96758000,1759452599999999,3843805.39486100,8970,12.69549000,1526402.37256080,0
1759452600000000,120190.00000000,120228.33000000,120093.27000000,120145.42000000,51.58326000,1759452899999999,6197475.52611940,9535,9.86173000,1184766.66950850,0
1759452900000000,120145.43000000,120166.01000000,120108.70000000,120132.80000000,32.37414000,1759453199999999,3889368.09625050,9411,11.38955000,1368272.14545450,0
1759453200000000,120132.80000000,120194.93000000,120120.79000000,120157.77000000,35.56228000,1759453499999999,4273021.24441660,11075,14.90018000,1790266.94612780,0
1759453500000000,120157.78000000,120221.91000000,120078.75000000,120221.90000000,44.46271000,1759453799999999,5341405.91511770,10262,11.72377000,1408440.46711330,0
1759453800000000,120221.91000000,120293.68000000,120166.95000000,120225.26000000,49.43495000,1759454099999999,5944127.89661920,11083,21.99177000,2644217.49525480,0
1759454100000000,120225.26000000,120283.91000000,120062.57000000,120140.43000000,65.05753000,1759454399999999,7819143.12147920,15439,13.31968000,1600710.74006840,0
1759454400000000,120140.43000000,120175.62000000,120005.55000000,120022.86000000,50.01957000,1759454699999999,6006461.50467140,13807,17.05532000,2048293.01679020,0
1759454700000000,120022.87000000,120150.05000000,120022.86000000,120119.23000000,45.98978000,1759454999999999,5523215.53329330,12475,13.46526000,1616886.26781640,0
1759455000000000,120119.23000000,120163.50000000,120071.01000000,120159.77000000,27.11062000,1759455299999999,3256596.43872630,5743,9.02337000,1083850.34939660,0
1759455300000000,120159.78000000,120159.78000000,120023.35000000,120094.62000000,30.41144000,1759455599999999,3652370.84729670,13656,8.98390000,1078864.15676240,0
1759455600000000,120094.63000000,120124.05000000,120080.25000000,120100.10000000,25.00649000,1759455899999999,3003450.22442740,4495,6.65642000,799431.15861830,0
1759455900000000,120100.09000000,120100.10000000,120018.41000000,120022.01000000,24.02761000,1759456199999999,2884810.39697880,4987,3.15624000,378920.91011110,0
1759456200000000,120022.00000000,120040.01000000,119820.00000000,119895.99000000,79.48798000,1759456499999999,9534347.61471880,16881,24.27705000,2911047.69742630,0
1759456500000000,119895.99000000,119961.97000000,119835.71000000,119875.72000000,61.03955000,1759456799999999,7317551.35723080,10622,13.03986000,1563246.35144680,0
1759456800000000,119875.72000000,120000.00000000,119866.18000000,119999.99000000,44.34380000,1759457099999999,5318763.21585650,8602,23.39681000,2806168.83654940,0
1759457100000000,119999.99000000,120012.22000000,119958.30000000,120001.76000000,35.01928000,1759457399999999,4202289.37781800,7905,12.68698000,1522412.75591530,0
