1759363200000000,118594.99000000,119181.99000000,118594.98000000,119060.32000000,543.66535000,1759363499999999,64643866.05316930,66845,375.86374000,44689059.28217330,0
1759363500000000,119060.33000000,119456.92000000,118968.81000000,119389.63000000,403.44328000,1759363799999999,48113737.32779820,49274,248.41652000,29625739.61776690,0
1759363800000000,119389.64000000,119389.64000000,119064.54000000,119153.80000000,232.50106000,1759364099999999,27711122.96684660,34265,94.16651000,11222762.30393970,0
1759364100000000,119153.79000000,119187.60000000,118926.32000000,118986.00000000,146.45335000,1759364399999999,17439464.68929280,21280,41.44278000,4935883.64690560,0
1759364400000000,118986.00000000,119117.99000000,118890.75000000,119028.11000000,158.29312000,1759364699999999,18834627.34802520,24317,74.44509000,8857755.59630660,0
1759364700000000,119028.11000000,119031.44000000,118859.64000000,118936.68000000,128.64068000,1759364999999999,15302563.48512570,19248,35.04490000,4168404.44404390,0
1759365000000000,118936.68000000,118936.68000000,118752.91000000,118761.36000000,144.14132000,1759365299999999,17127015.04122650,25779,92.23763000,10959289.88817320,0
1759365300000000,118761.36000000,118884.50000000,118691.35000000,118834.76000000,113.73760000,1759365599999999,13506351.66071880,25146,62.33725000,7402896.94078980,0
1759365600000000,118834.76000000,118834.76000000,118492.38000000,118592.33000000,85.09829000,1759365899999999,10094196.85596100,23022,23.05844000,2734734.32353500,0
1759365900000000,118592.32000000,118682.15000000,118542.00000000,118652.97000000,87.65234000,1759366199999999,10396197.98065760,17160,46.98845000,5572466.74859970,0
1759366200000000,118652.96000000,118652.97000000,118494.54000000,118565.29000000,106.60181000,1759366499999999,12636614.60567710,19410,27.35060000,3242805.67672370,0
1759366500000000,118565.28000000,118565.29000000,118397.32000000,118428.46000000,62.49465000,1759366799999999,7403805.07149110,12283,23.71968000,2809856.06661240,0
1759366800000000,118428.46000000,118636.11000000,118368.05000000,118573.14000000,72.75622000,1759367099999999,8620924.18776690,18687,40.33121000,4778429.30746050,0
1759367100000000,118573.14000000,118680.00000000,118530.10000000,118619.04000000,41.77126000,1759367399999999,4954701.12065250,13549,20.19083000,2394880.64532550,0
1759367400000000,118619.04000000,118700.00000000,118574.18000000,118695.00000000,41.49838000,1759367699999999,4923500.30624900,8667,23.99990000,2847546.12381030,0
1759367700000000,118694.99000000,118700.00000000,118444.74000000,118468.90000000,64.83091000,1759367999999999,7687838.40678090,15489,32.52937000,3857408.51064330,0
1759368000000000,118468.91000000,118539.18000000,118436.01000000,118531.92000000,47.09422000,1759368299999999,5580015.01427830,7485,14.34821000,1700176.75743920,0
1759368300000000,118531.92000000,118636.86000000,118461.11000000,118485.00000000,44.63036000,1759368599999999,5290735.95043960,10527,23.66870000,2806177.15416920,0
1759368600000000,118485.00000000,118671.95000000,118484.99000000,118640.50000000,42.02664000,1759368899999999,4984110.25265490,12956,19.54993000,2318133.81391870,0
1759368900000000,118640.50000000,118700.00000000,118542.97000000,118699.99000000,84.49098000,1759369199999999,10020996.51669480,12886,48.03761000,5697713.68257860,0
1759369200000000,118699.99000000,118720.00000000,118659.44000000,118719.99000000,35.60436000,1759369499999999,4226431.60810100,8574,20.60474000,2445879.01766560,0
1759369500000000,118720.00000000,118894.12000000,118719.99000000,118810.56000000,116.51458000,1759369799999999,13842705.05998440,17894,80.06613000,9511474.59915450,0
1759369800000000,118810.56000000,118849.07000000,118666.28000000,118772.15000000,44.62254000,1759370099999999,5299390.65464590,14396,19.19634000,2279855.59814080,0
1759370100000000,118772.14000000,118775.98000000,118608.04000000,118617.37000000,98.77745000,1759370399999999,11723667.65173470,16001,24.44248000,2901030.57778930,0
1759370400000000,118617.37000000,118725.23000000,118572.10000000,118592.95000000,82.05500000,1759370699999999,9733365.05317690,13631,47.80681000,5670406.60452710,0
1759370700000000,118592.95000000,118650.01000000,118512.99000000,118606.52000000,44.67269000,1759370999999999,5297481.21571180,10501,25.34120000,3004937.54468870,0
1759371000000000,118606.51000000,118710.12000000,118510.57000000,118701.50000000,37.75982000,1759371299999999,4479711.84951390,10300,22.85079000,2711267.50948680,0
1759371300000000,118701.50000000,118784.87000000,118686.73000000,118745.81000000,54.63104000,1759371599999999,6486014.02445240,13961,39.55434000,4695816.86733040,0
1759371600000000,118745.81000000,118762.95000000,118584.88000000,118701.01000000,59.41166000,1759371899999999,7049374.97112530,13978,33.66236000,3993701.38682840,0
1759371900000000,118701.01000000,118726.50000000,118500.00000000,118531.85000000,96.40220000,1759372199999999,11434322.32114240,11011,38.75718000,4597891.32542960,0
1759372200000000,118531.85000000,118590.67000000,118483.39000000,118582.09000000,76.04176000,1759372499999999,9011725.38346320,12343,14.90977000,1767234.05561760,0
1759372500000000,118582.09000000,118765.01000000,118582.09000000,118680.65000000,59.23692000,1759372799999999,7030192.76477910,8977,46.92147000,5568925.95339860,0
1759372800000000,118680.65000000,118771.50000000,118609.63000000,118672.32000000,30.57576000,1759373099999999,3628860.58876410,12543,18.50034000,2195350.68179440,0
1759373100000000,118672.32000000,118773.00000000,118656.87000000,118722.80000000,56.77515000,1759373399999999,6740487.84970950,16433,17.34367000,2058799.99027070,0
1759373400000000,118722.80000000,118763.00000000,118719.00000000,118727.65000000,30.38732000,1759373699999999,3608025.41794940,8167,17.27932000,2051559.16225060,0
1759373700000000,118727.65000000,118770.75000000,118683.35000000,118753.73000000,16.20061000,1759373999999999,1923619.48615990,5270,9.65862000,1146917.23919710,0
1759374000000000,118753.73000000,118842.43000000,118721.94000000,118815.29000000,50.53993000,1759374299999999,6002835.23643510,12244,35.33502000,4196913.03110790,0
1759374300000000,118815.28000000,118944.28000000,118756.00000000,118934.60000000,82.19045000,1759374599999999,9769661.95748330,10184,64.09939000,7619566.79433210,0
1759374600000000,118934.59000000,119003.00000000,118850.69000000,118867.21000000,121.03689000,1759374899999999,14399287.98572010,13289,81.78697000,9730446.98989730,0
1759374900000000,118867.22000000,118882.30000000,118796.30000000,118825.40000000,36.66723000,1759375199999999,4356981.64546560,8596,18.10375000,2151300.89401610,0
1759375200000000,118825.40000000,119003.24000000,118825.40000000,119003.24000000,58.92447000,1759375499999999,7008342.68014150,7436,44.56212000,5300479.60728160,0
1759375500000000,119003.24000000,119058.82000000,118926.04000000,118937.32000000,47.28630000,1759375799999999,5626424.55108890,9342,20.54348000,2444532.99704680,0
1759375800000000,118937.32000000,119024.12000000,118930.51000000,118934.46000000,37.73483000,1759376099999999,4489454.95838160,8483,18.53149000,2204653.85366200,0
1759376100000000,118934.46000000,118934.47000000,118813.00000000,118831.47000000,38.67909000,1759376399999999,4597069.97038340,8554,15.17502000,1803405.75507580,0
1759376400000000,118831.48000000,118992.73000000,118823.69000000,118968.99000000,34.94507000,1759376699999999,4155013.32454300,9025,18.09954000,2151832.43123020,0
1759376700000000,118968.99000000,118969.00000000,118775.55000000,118775.56000000,32.06514000,1759376999999999,3810364.17375350,9255,12.27201000,1458246.49724680,0
1759377000000000,118775.56000000,118798.27000000,118688.61000000,118726.41000000,32.40796000,1759377299999999,3848403.87549760,5211,8.77240000,1041869.05393470,0
1759377300000000,118726.41000000,118752.56000000,118726.40000000,118733.99000000,23.37971000,1759377599999999,2776196.01356430,2778,10.62930000,1262144.19083640,0
1759377600000000,118733.99000000,118864.18000000,118669.11000000,118827.08000000,59.61228000,1759377899999999,7078826.89375850,9453,23.16744000,2751396.91757160,0
1759377900000000,118827.09000000,118930.29000000,118827.08000000,118924.44000000,27.36683000,1759378199999999,3253183.41212600,4897,19.62986000,2333482.40918110,0
1759378200000000,118924.44000000,118924.45000000,118864.13000000,118891.36000000,30.45132000,1759378499999999,3620365.65727770,3917,11.12968000,1323166.37842530,0
1759378500000000,118891.36000000,118891.37000000,118754.24000000,118773.20000000,34.76658000,1759378799999999,4130688.20891920,6931,9.73289000,1156346.36000490,0
1759378800000000,118773.21000000,118773.21000000,118632.50000000,118632.50000000,26.01279000,1759379099999999,3088216.64259550,8278,6.71205000,796882.15232790,0
1759379100000000,118632.50000000,118632.51000000,118566.00000000,118568.18000000,24.67211000,1759379399999999,2925901.67088100,6032,3.88360000,460532.97749330,0
